id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
240213146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-02-13T00:00:00.000,2024 Report Week 07,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6449,4570,5570,443,459,112,5472,6125,977,324,6449,4570,5570,443,459,112,5472,6125,977,324,0,0,0,0,0,0,0,0,0,0,781,74,413,306,222,35,602,754,179,27,100.0,70.9,86.4,6.9,7.1,1.7,84.9,95.0,15.1,5.0,100.0,70.9,86.4,6.9,7.1,1.7,84.9,95.0,15.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,43,34,8,5,4,54,41,85,43,34,8,5,4,54,41,0,0,0,0,0,0,0,0,20.0,35.2,33.4,53.0,20.0,35.0,33.2,52.8,20.0,35.2,33.4,53.0,20.0,35.0,33.2,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240220146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-02-20T00:00:00.000,2024 Report Week 08,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6749,4263,5686,580,859,50,5702,6316,1047,433,6749,4263,5686,580,859,50,5702,6316,1047,433,0,0,0,0,0,0,0,0,0,0,300,-307,116,137,400,-62,230,191,70,109,100.0,63.2,84.2,8.6,12.7,0.7,84.5,93.6,15.5,6.4,100.0,63.2,84.2,8.6,12.7,0.7,84.5,93.6,15.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,43,29,14,5,2,59,35,79,43,29,14,5,2,59,35,0,0,0,0,0,0,0,0,20.0,38.0,33.3,56.9,19.8,37.8,33.1,54.7,20.0,38.0,33.3,56.9,19.8,37.8,33.1,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240227146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-02-27T00:00:00.000,2024 Report Week 09,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6564,4316,5848,352,807,65,5475,6265,1089,299,6564,4316,5848,352,807,65,5475,6265,1089,299,0,0,0,0,0,0,0,0,0,0,-185,53,162,-228,-52,15,-227,-51,42,-134,100.0,65.8,89.1,5.4,12.3,1.0,83.4,95.4,16.6,4.6,100.0,65.8,89.1,5.4,12.3,1.0,83.4,95.4,16.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,41,30,11,4,2,50,39,78,41,30,11,4,2,50,39,0,0,0,0,0,0,0,0,19.7,40.8,35.2,62.6,19.5,40.6,34.0,62.4,19.7,40.8,35.2,62.6,19.5,40.6,34.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240305146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-03-05T00:00:00.000,2024 Report Week 10,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,7471,4820,6343,762,844,77,6426,7182,1045,289,7471,4820,6343,762,844,77,6426,7182,1045,289,0,0,0,0,0,0,0,0,0,0,907,504,495,410,37,12,951,917,-44,-10,100.0,64.5,84.9,10.2,11.3,1.0,86.0,96.1,14.0,3.9,100.0,64.5,84.9,10.2,11.3,1.0,86.0,96.1,14.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,42,28,10,5,2,52,36,78,42,28,10,5,2,52,36,0,0,0,0,0,0,0,0,24.1,39.5,39.5,62.6,22.0,39.5,35.4,62.1,24.1,39.5,39.5,62.6,22.0,39.5,35.4,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250527146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-05-27T00:00:00.000,2025 Report Week 21,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,23392,19212,19926,2328,839,600,22379,22854,1013,538,23392,19212,19926,2328,839,600,22379,22854,1013,538,0,0,0,0,0,0,0,0,0,0,3356,1541,2411,1021,573,-57,3135,3375,221,-19,100.0,82.1,85.2,10.0,3.6,2.6,95.7,97.7,4.3,2.3,100.0,82.1,85.2,10.0,3.6,2.6,95.7,97.7,4.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,28,45,20,4,4,47,56,80,28,45,20,4,4,47,56,0,0,0,0,0,0,0,0,79.4,48.8,84.6,63.1,76.3,47.8,79.2,59.4,79.4,48.8,84.6,63.1,76.3,47.8,79.2,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240312146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-03-12T00:00:00.000,2024 Report Week 11,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,7239,4915,6291,484,708,122,6107,6897,1132,342,7239,4915,6291,484,708,122,6107,6897,1132,342,0,0,0,0,0,0,0,0,0,0,-232,95,-52,-278,-136,45,-319,-285,87,53,100.0,67.9,86.9,6.7,9.8,1.7,84.4,95.3,15.6,4.7,100.0,67.9,86.9,6.7,9.8,1.7,84.4,95.3,15.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,45,27,11,5,3,56,36,80,45,27,11,5,3,56,36,0,0,0,0,0,0,0,0,25.4,38.2,37.7,63.8,25.3,38.0,37.6,62.1,25.4,38.2,37.7,63.8,25.3,38.0,37.6,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240319146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-03-19T00:00:00.000,2024 Report Week 12,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,7366,5344,6527,382,640,129,6366,7038,1000,328,7366,5344,6527,382,640,129,6366,7038,1000,328,0,0,0,0,0,0,0,0,0,0,127,429,236,-102,-68,7,259,141,-132,-14,100.0,72.5,88.6,5.2,8.7,1.8,86.4,95.5,13.6,4.5,100.0,72.5,88.6,5.2,8.7,1.8,86.4,95.5,13.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,43,27,12,4,3,52,37,76,43,27,12,4,3,52,37,0,0,0,0,0,0,0,0,32.3,38.8,45.1,64.7,32.1,38.8,44.8,64.5,32.3,38.8,45.1,64.7,32.1,38.8,44.8,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240326146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-03-26T00:00:00.000,2024 Report Week 13,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,7180,5138,5779,537,394,502,6069,6818,1111,362,7180,5138,5779,537,394,502,6069,6818,1111,362,0,0,0,0,0,0,0,0,0,0,-186,-206,-748,155,-246,373,-297,-220,111,34,100.0,71.6,80.5,7.5,5.5,7.0,84.5,95.0,15.5,5.0,100.0,71.6,80.5,7.5,5.5,7.0,84.5,95.0,15.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,41,24,13,4,3,50,35,71,41,24,13,4,3,50,35,0,0,0,0,0,0,0,0,34.1,41.7,44.6,65.9,33.9,38.4,43.4,62.3,34.1,41.7,44.6,65.9,33.9,38.4,43.4,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240402146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-04-02T00:00:00.000,2024 Report Week 14,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6498,5138,5380,231,283,618,5652,6229,846,269,6498,5138,5380,231,283,618,5652,6229,846,269,0,0,0,0,0,0,0,0,0,0,-682,0,-399,-306,-111,116,-417,-589,-265,-93,100.0,79.1,82.8,3.6,4.4,9.5,87.0,95.9,13.0,4.1,100.0,79.1,82.8,3.6,4.4,9.5,87.0,95.9,13.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,41,23,10,3,4,47,35,71,41,23,10,3,4,47,35,0,0,0,0,0,0,0,0,35.3,47.4,48.3,71.0,34.7,47.4,47.7,71.0,35.3,47.4,48.3,71.0,34.7,47.4,47.7,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240409146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-04-09T00:00:00.000,2024 Report Week 15,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5984,4533,4831,220,403,594,5156,5645,828,339,5984,4533,4831,220,403,594,5156,5645,828,339,0,0,0,0,0,0,0,0,0,0,-514,-605,-549,-11,120,-24,-496,-584,-18,70,100.0,75.8,80.7,3.7,6.7,9.9,86.2,94.3,13.8,5.7,100.0,75.8,80.7,3.7,6.7,9.9,86.2,94.3,13.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,41,25,11,3,3,48,35,72,41,25,11,3,3,48,35,0,0,0,0,0,0,0,0,31.5,47.1,43.8,66.6,30.9,47.1,43.0,66.1,31.5,47.1,43.8,66.6,30.9,47.1,43.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240416146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-04-16T00:00:00.000,2024 Report Week 16,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5644,4407,4838,254,177,236,4838,5328,806,316,5644,4407,4838,254,177,236,4838,5328,806,316,0,0,0,0,0,0,0,0,0,0,-340,-126,7,34,-226,-358,-318,-317,-22,-23,100.0,78.1,85.7,4.5,3.1,4.2,85.7,94.4,14.3,5.6,100.0,78.1,85.7,4.5,3.1,4.2,85.7,94.4,14.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,39,26,10,2,3,46,35,71,39,26,10,2,3,46,35,0,0,0,0,0,0,0,0,34.2,48.4,46.5,66.8,33.4,48.4,45.3,66.1,34.2,48.4,46.5,66.8,33.4,48.4,45.3,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240423146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-04-23T00:00:00.000,2024 Report Week 17,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5126,3631,3741,390,278,602,4299,4733,827,393,5126,3631,3741,390,278,602,4299,4733,827,393,0,0,0,0,0,0,0,0,0,0,-518,-776,-1097,136,101,366,-539,-595,21,77,100.0,70.8,73.0,7.6,5.4,11.7,83.9,92.3,16.1,7.7,100.0,70.8,73.0,7.6,5.4,11.7,83.9,92.3,16.1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,38,24,15,4,3,47,38,69,38,24,15,4,3,47,38,0,0,0,0,0,0,0,0,26.5,47.3,40.6,65.6,25.7,45.1,39.3,63.2,26.5,47.3,40.6,65.6,25.7,45.1,39.3,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240430146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-04-30T00:00:00.000,2024 Report Week 18,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5155,4104,3936,147,195,664,4446,4747,709,408,5155,4104,3936,147,195,664,4446,4747,709,408,0,0,0,0,0,0,0,0,0,0,29,473,195,-243,-83,62,147,14,-118,15,100.0,79.6,76.4,2.9,3.8,12.9,86.2,92.1,13.8,7.9,100.0,79.6,76.4,2.9,3.8,12.9,86.2,92.1,13.8,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,38,27,9,3,4,43,38,71,38,27,9,3,4,43,38,0,0,0,0,0,0,0,0,37.9,44.1,49.9,62.1,37.0,44.1,49.0,61.9,37.9,44.1,49.9,62.1,37.0,44.1,49.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240507146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-05-07T00:00:00.000,2024 Report Week 19,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4411,3276,3425,131,243,449,3650,4005,761,406,4411,3276,3425,131,243,449,3650,4005,761,406,0,0,0,0,0,0,0,0,0,0,-744,-828,-511,-16,48,-215,-796,-742,52,-2,100.0,74.3,77.6,3.0,5.5,10.2,82.7,90.8,17.3,9.2,100.0,74.3,77.6,3.0,5.5,10.2,82.7,90.8,17.3,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,27,10,3,3,40,37,67,34,27,10,3,3,40,37,0,0,0,0,0,0,0,0,30.9,42.2,43.8,60.7,30.2,42.2,43.1,60.7,30.9,42.2,43.8,60.7,30.2,42.2,43.1,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240514146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-05-14T00:00:00.000,2024 Report Week 20,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4326,3254,3519,125,136,179,3515,3823,811,503,4326,3254,3519,125,136,179,3515,3823,811,503,0,0,0,0,0,0,0,0,0,0,-85,-22,94,-6,-107,-270,-135,-182,50,97,100.0,75.2,81.3,2.9,3.1,4.1,81.3,88.4,18.7,11.6,100.0,75.2,81.3,2.9,3.1,4.1,81.3,88.4,18.7,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,34,29,7,3,3,41,35,68,34,29,7,3,3,41,35,0,0,0,0,0,0,0,0,31.9,37.8,45.4,54.4,31.1,37.8,44.0,54.4,31.9,37.8,45.4,54.4,31.1,37.8,44.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240521146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-05-21T00:00:00.000,2024 Report Week 21,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5964,3529,4685,667,569,86,4765,5438,1199,526,5964,3529,4685,667,569,86,4765,5438,1199,526,0,0,0,0,0,0,0,0,0,0,1638,275,1166,542,433,-93,1250,1615,388,23,100.0,59.2,78.6,11.2,9.5,1.4,79.9,91.2,20.1,8.8,100.0,59.2,78.6,11.2,9.5,1.4,79.9,91.2,20.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,36,36,15,6,2,52,44,80,36,36,15,6,2,52,44,0,0,0,0,0,0,0,0,26.3,28.3,38.3,47.1,25.9,25.3,37.4,42.5,26.3,28.3,38.3,47.1,25.9,25.3,37.4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240528146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-05-28T00:00:00.000,2024 Report Week 22,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6544,4143,5348,708,666,82,5517,6138,1027,406,6544,4143,5348,708,666,82,5517,6138,1027,406,0,0,0,0,0,0,0,0,0,0,580,614,663,41,97,-4,752,700,-172,-120,100.0,63.3,81.7,10.8,10.2,1.3,84.3,93.8,15.7,6.2,100.0,63.3,81.7,10.8,10.2,1.3,84.3,93.8,15.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,47,28,18,5,3,61,41,82,47,28,18,5,3,61,41,0,0,0,0,0,0,0,0,25.6,44.0,36.2,63.4,24.8,44.0,34.3,62.9,25.6,44.0,36.2,63.4,24.8,44.0,34.3,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240604146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-06-04T00:00:00.000,2024 Report Week 23,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6323,4553,5811,195,413,56,5161,6062,1162,261,6323,4553,5811,195,413,56,5161,6062,1162,261,0,0,0,0,0,0,0,0,0,0,-221,410,463,-513,-253,-26,-356,-76,135,-145,100.0,72.0,91.9,3.1,6.5,0.9,81.6,95.9,18.4,4.1,100.0,72.0,91.9,3.1,6.5,0.9,81.6,95.9,18.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,41,26,10,5,2,51,33,73,41,26,10,5,2,51,33,0,0,0,0,0,0,0,0,27.5,58.4,39.9,77.1,26.9,57.6,38.9,76.3,27.5,58.4,39.9,77.1,26.9,57.6,38.9,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240611146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-06-11T00:00:00.000,2024 Report Week 24,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,7088,5324,5741,532,234,464,6090,6737,998,351,7088,5324,5741,532,234,464,6090,6737,998,351,0,0,0,0,0,0,0,0,0,0,765,771,-70,337,-179,408,929,675,-164,90,100.0,75.1,81.0,7.5,3.3,6.5,85.9,95.0,14.1,5.0,100.0,75.1,81.0,7.5,3.3,6.5,85.9,95.0,14.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,47,25,13,4,3,53,39,77,47,25,13,4,3,53,39,0,0,0,0,0,0,0,0,31.3,46.8,45.8,67.4,30.3,46.1,42.0,66.7,31.3,46.8,45.8,67.4,30.3,46.1,42.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240618146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-06-18T00:00:00.000,2024 Report Week 25,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,7327,5372,5805,733,323,476,6428,7014,899,313,7327,5372,5805,733,323,476,6428,7014,899,313,0,0,0,0,0,0,0,0,0,0,239,48,64,201,89,12,338,277,-99,-38,100.0,73.3,79.2,10.0,4.4,6.5,87.7,95.7,12.3,4.3,100.0,73.3,79.2,10.0,4.4,6.5,87.7,95.7,12.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,40,30,17,4,3,53,42,76,40,30,17,4,3,53,42,0,0,0,0,0,0,0,0,29.0,46.0,45.2,67.6,28.0,45.3,41.5,66.9,29.0,46.0,45.2,67.6,28.0,45.3,41.5,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240625146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-06-25T00:00:00.000,2024 Report Week 26,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,7450,5618,5950,675,287,460,6580,7085,870,365,7450,5618,5950,675,287,460,6580,7085,870,365,0,0,0,0,0,0,0,0,0,0,123,246,145,-58,-36,-16,152,71,-29,52,100.0,75.4,79.9,9.1,3.9,6.2,88.3,95.1,11.7,4.9,100.0,75.4,79.9,9.1,3.9,6.2,88.3,95.1,11.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,42,24,14,4,3,53,35,72,42,24,14,4,3,53,35,0,0,0,0,0,0,0,0,33.7,44.5,48.0,68.3,33.1,43.6,45.1,64.5,33.7,44.5,48.0,68.3,33.1,43.6,45.1,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240702146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-07-02T00:00:00.000,2024 Report Week 27,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6461,5227,5429,171,177,468,5575,6068,886,393,6461,5227,5429,171,177,468,5575,6068,886,393,0,0,0,0,0,0,0,0,0,0,-989,-391,-521,-504,-110,8,-1005,-1017,16,28,100.0,80.9,84.0,2.6,2.7,7.2,86.3,93.9,13.7,6.1,100.0,80.9,84.0,2.6,2.7,7.2,86.3,93.9,13.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,37,19,9,2,3,43,27,60,37,19,9,2,3,43,27,0,0,0,0,0,0,0,0,38.5,49.2,50.5,74.1,37.7,49.2,49.7,72.9,38.5,49.2,50.5,74.1,37.7,49.2,49.7,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
240709146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-07-09T00:00:00.000,2024 Report Week 28,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6462,4946,5033,463,147,449,5556,5945,906,517,6462,4946,5033,463,147,449,5556,5945,906,517,0,0,0,0,0,0,0,0,0,0,1,-281,-396,292,-30,-19,-19,-123,20,124,100.0,76.5,77.9,7.2,2.3,6.9,86.0,92.0,14.0,8.0,100.0,76.5,77.9,7.2,2.3,6.9,86.0,92.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,34,25,11,2,2,40,34,63,34,25,11,2,2,40,34,0,0,0,0,0,0,0,0,39.9,47.2,51.2,69.9,39.0,43.6,48.5,66.1,39.9,47.2,51.2,69.9,39.0,43.6,48.5,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
